CRASH_RECORD_ID,RD_NO,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION
bf603d7a5d61a34ab5fd4612abcd288db8f63e3c0195031c992f078127f038b3a9572372c9d272ce1ac314230c8da2ea6aa11223bbb6d185026d9c6ca41d77d6,JC373113,Y,7/31/2019 3:00,30,NO CONTROLS,NO CONTROLS,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",7/31/2019 20:34,UNABLE TO DETERMINE,NOT APPLICABLE,852,W,BELLE PLAINE AVE,1915,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,3,4,7,41.95710696,-87.65179503,POINT (-87.651795032042 41.957106958873)
bf8b979f9bb478cb24b94d8f6140c517a8687a5baf2d855bb3acac8abfd2570f0e0cc8bb0f88758ee95c29e6f1acc70201abbb21c670f1169e4bed8d4cf87d9b,JG265971,,5/17/2023 15:00,20,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",5/18/2023 20:00,IMPROPER OVERTAKING/PASSING,IMPROPER OVERTAKING/PASSING,4800,W,GRAND AVE,2533,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,4,5,41.9140602,-87.74602773,POINT (-87.746027733918 41.914060195761)
bfc77be14caf7346f9088cf05a927a6b44e5b3f29609d848cb4e22b69d6a5878e9fb5c5be609f23a4971dd45dae6ba0476dc0f77e784582302fa5206a7c8b897,JC399849,,8/20/2019 8:19,35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",8/20/2019 10:25,UNABLE TO DETERMINE,NOT APPLICABLE,5659,S,LAKE SHORE DR,331,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,2,0,8,3,8,41.79161657,-87.57993697,POINT (-87.579936972138 41.79161657424)
bfca033ad954b379bef02c5e38254ffa8fe228c95bfffb6b58cf6affeb7757847c31058f911d837c0eb893d063cf52e03da938a6b5ea46d484a703133eef994e,JC415258,,8/31/2019 8:46,25,NO CONTROLS,NO CONTROLS,CLEAR,DAWN,ANGLE,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",8/31/2019 8:46,UNABLE TO DETERMINE,NOT APPLICABLE,1200,E,60TH ST,235,,,,,,,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,1,0,8,7,8,41.78613114,-87.59627246,POINT (-87.596272456237 41.786131137004)
bfedb8196858fef2cee2e90fe76f4c805597c147854ce7f6dcee06cd3cde2d529742ac9c3b5384dd3009af2d90339c09648f44c1e03370117df3d1f4567413d0,JC557106,,12/22/2019 23:20,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",12/22/2019 23:50,UNABLE TO DETERMINE,NOT APPLICABLE,800,E,87TH ST,632,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,23,1,12,41.73675996,-87.60476457,POINT (-87.604764567582 41.736759957791)
bff177f66742e50d284b686f31a2565c355929e97ed9e4afb2314c95e1843d960266ae95b5c88de4a6cba6fd2e54d94da44d1149e30c8779e1d67d1664b4bf45,JD247317,,5/30/2020 8:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",5/30/2020 8:20,UNABLE TO DETERMINE,NOT APPLICABLE,2502,W,FULLERTON AVE,1431,,,,,,,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,1,0,8,7,5,41.92498576,-87.6902314,POINT (-87.69023139714 41.924985760747)
c03676f53579de8d479da0ad1ee628cafb19b1aa0f27b116e6a9917e110ce777784de6b4d14b18402670730cb98c316c5f29d0e87ae7b5be8d54a798b8dfc3bf,JG345201,,7/15/2023 23:40,35,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,SIDESWIPE SAME DIRECTION,TRAFFIC ROUTE,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",7/17/2023 19:35,IMPROPER LANE USAGE,NOT APPLICABLE,516,N,LAKE SHORE DR,1834,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,23,7,7,41.89170001,-87.6144442,POINT (-87.614444199634 41.891700012977)
c037d1da5675187a13d5ab9c6a945be6b2c82865cf921dce9bfd252bb4efa7b783e08788bd7ba2c3567eb68fcfff60a53a5f45f5ed0a9b9afa5a5a5fc1fbdfd4,JD196567,,3/28/2020 1:52,20,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",3/28/2020 1:53,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1408,W,LEXINGTON ST,1231,,,,,,,4,NO INDICATION OF INJURY,0,0,0,0,0,1,0,1,7,3,41.87263118,-87.66216501,POINT (-87.662165011336 41.872631177796)
c0406d7bb24c46ebb00a98163989e854a77e13ff82625cb12a4328a9c499d7a368fdab9c59464b7acb1caaaa261c19557c9a83e2a4a5048127e46179877c42d5,JC193117,,3/20/2019 16:54,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,,NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",3/20/2019 16:54,FAILING TO YIELD RIGHT-OF-WAY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,5229,W,WASHINGTON BLVD,1522,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,16,4,3,41.88224513,-87.75629383,POINT (-87.756293833594 41.882245127363)
c046b47cc2cdd1cd04207ec224163e96e4696f433354ea9c5cbe9957d2b3e46f7cdc1e0609d4281c893d316aeec4ae1a5b47a1fb6397ba4d392cf60f7968fd6b,JD137383,,2/2/2020 12:53,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",2/2/2020 12:53,DISREGARDING TRAFFIC SIGNALS,NOT APPLICABLE,5215,N,NAGLE AVE,1622,,,,,,,3,"REPORTED, NOT EVIDENT",2,0,0,0,2,3,0,12,1,2,41.97625213,-87.78771416,POINT (-87.787714158077 41.97625213242)
c0fc92f9fa1ae1a15ed516a4e7542eddbec51b89cbb58061427febb9a68b443f85948698d14fec6854d942ae88b7a91418b7886ded8cd233fdd3e1258de03503,JG268451,,5/20/2023 19:43,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,UNKNOWN,,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",5/20/2023 19:44,UNABLE TO DETERMINE,UNABLE TO DETERMINE,374,N,CICERO AVE,1532,,,,,,,2,NONINCAPACITATING INJURY,3,0,0,3,0,1,0,19,7,5,41.88736624,-87.74567895,POINT (-87.745678954092 41.887366242491)
c0fd0b0d9c8702ca784d87e8ee18b004c8ad839ea2807e8629196e052e3c876346e936523528e3f1f4015e102cdf8be49da2b32f29b8db05d18eda4fca60ee91,JD172898,,2/23/2020 2:00,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,3/3/2020 18:00,UNABLE TO DETERMINE,UNABLE TO DETERMINE,8254,S,PULASKI RD,834,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,2,1,2,41.74234922,-87.72183135,POINT (-87.721831349996 41.742349219932)
c1078f1a3782a604d26246d7c4d07dd9cec0816c140c3e1eba30e49f455c7ab77a498c02874a43cea4e1a2dee8a01333f8dceb4992f082261cd28ff14721c0eb,JC516863,,11/19/2019 9:30,35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",11/19/2019 19:20,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2239,S,KENNETH AVE,1013,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,9,3,11,41.85020278,-87.73543434,POINT (-87.735434335139 41.850202780954)
c117f4356afa0587fc21149fd198b504eec7e65afa7cd4ffe0a2f479b01bb2c09111aef7425fc6d4bc7e3e5e5946afeee9927e8810f99976c92150837531abfa,JG278638,,5/28/2023 15:50,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,INJURY AND / OR TOW DUE TO CRASH,Y,,,"$501 - $1,500",5/28/2023 16:30,FOLLOWING TOO CLOSELY,NOT APPLICABLE,8600,S,COTTAGE GROVE AVE,632,,,,,,,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,1,0,15,1,5,41.73836989,-87.605019,POINT (-87.605018996828 41.738369891427)
c1391305cb8c37313538b44c1a41d4c3b0a4121033c2ea2b1d2d9e67aea98620369e3a63ad994ade14aefa0aafbeef71fe7a3e6eddd1d108de4a60466bfb0903,JC410798,,8/28/2019 14:05,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",8/28/2019 14:35,UNABLE TO DETERMINE,UNABLE TO DETERMINE,100,N,CENTRAL AVE,1512,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,14,4,8,41.88233928,-87.76507801,POINT (-87.765078010279 41.882339281817)
c196e41e3590ce860cff78f3588429c21376f6db132b4ad4357cd7d4191dac896e597bca75b0910c0e3c8734b2b1d404c1da6d316faded5fe0ebc56335d65b97,JG307548,,6/13/2023 7:26,10,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,PEDALCYCLIST,OTHER,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,,NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,6/19/2023 17:26,IMPROPER OVERTAKING/PASSING,UNABLE TO DETERMINE,2350,N,LAKE SHORE DR NB,1814,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,7,3,6,41.92570129,-87.63136805,POINT (-87.631368050773 41.925701287024)
c1a4ef0740f8e1c2592fecbd92c3f0aaf4dd942e27bd96cf0d158676bbfa3738b3ca60938ae2a6dba21f05ac3e625a0fa5480f95390149f777b3e935db3dc63e,JF276166,Y,6/11/2022 17:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,T-INTERSECTION,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",6/11/2022 17:39,FAILING TO REDUCE SPEED TO AVOID CRASH,UNABLE TO DETERMINE,3157,W,46TH ST,922,,,,,,,3,NO INDICATION OF INJURY,0,0,0,0,0,1,0,17,7,6,41.80983327,-87.70390054,POINT (-87.703900544129 41.809833264791)
c1b54aa0f7d64e55da357721ea95542a496cd614c09e393e7de089d3e744c35ee8e55590666b6814bbe6c8ec92cb408db2cd9a6fae869e3ebec40294e501c780,JC543339,,12/11/2019 17:30,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAWN,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,INJURY AND / OR TOW DUE TO CRASH,Y,,,"$501 - $1,500",12/11/2019 18:10,DISREGARDING TRAFFIC SIGNALS,DISREGARDING TRAFFIC SIGNALS,3400,W,DOUGLAS BLVD,1021,,,,,,,2,NONINCAPACITATING INJURY,4,0,0,3,1,1,0,17,4,12,41.86301568,-87.71056628,POINT (-87.710566277072 41.863015682088)
c20a0f79ee3103835af928d94474a8fd026484781fabd84a05a22b2f405cfff70db81961c017fbf2964bb588c4db2eb4c3ab5e34f1b4fbdfb9f083a49b3b1b41,JD169022,,2/29/2020 10:58,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,NO INJURY / DRIVE AWAY,Y,,,"$501 - $1,500",2/29/2020 11:10,IMPROPER LANE USAGE,NOT APPLICABLE,100,E,PERSHING RD,212,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,10,7,2,41.82386655,-87.62307196,POINT (-87.623071961221 41.82386654843)
c2142f09ee434c12996d95fe9bf3d87139110ea53781174c349cf83ec307f04bfb6f9b375516504a955cd7dd8b65d6583c3fdf60f5f0971b0b64b33ec78d4216,JG265724,,5/18/2023 16:44,25,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",5/18/2023 16:57,IMPROPER TURNING/NO SIGNAL,IMPROPER TURNING/NO SIGNAL,199,W,MARQUETTE RD,722,,,,,,,3,NO INDICATION OF INJURY,0,0,0,0,0,5,0,16,5,5,41.77260053,-87.62987275,POINT (-87.629872752049 41.772600529899)
c236754011dece98d087ab10c2047a7bba2bb07a00c9d16a0f5e4e6b5ebc0db7fcf8320d88198ecaf6f4aa6d2e9cbfc5e9c8f2d18b20801b7553251b470b82be,JC360371,,7/22/2019 21:30,30,TRAFFIC SIGNAL,UNKNOWN,CLEAR,DARKNESS,REAR END,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,INJURY AND / OR TOW DUE TO CRASH,,,,"$501 - $1,500",7/22/2019 21:41,IMPROPER BACKING,FAILING TO REDUCE SPEED TO AVOID CRASH,3799,W,OGDEN AVE,1014,,,,,,,2,NONINCAPACITATING INJURY,3,0,0,1,2,2,0,21,2,7,41.85266289,-87.71976871,POINT (-87.719768712851 41.852662886716)
c23ffb26939b0cfe724c505d9e124780b31377dd708356dea28a34a22651724daaf5cac13cb2fd24130365ee420357bde8b669c9e385b59d55fb84d224b79115,JG312677,,6/23/2023 11:45,20,STOP SIGN/FLASHER,UNKNOWN,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",6/23/2023 13:00,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5517,W,NEWPORT AVE,1633,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,11,6,6,41.94304964,-87.76493445,POINT (-87.764934446918 41.943049639365)
c27e17144eceec750507d9dfe76b34adff8e2b97a3f08b2682121cde8ea93bdae38ddb4a6e7b2c11904b99d01eac1aa035dda63207c1b86469e59cdb9e232ada,JD162102,Y,2/23/2020 0:00,30,NO CONTROLS,NO CONTROLS,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",2/23/2020 13:50,UNABLE TO DETERMINE,FAILING TO REDUCE SPEED TO AVOID CRASH,3045,W,40TH PL,921,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,0,1,2,41.81983679,-87.70130483,POINT (-87.701304824517 41.819836790577)
c288512e06bf488513c86b7896caa16cdb23fba23cbc021e256813f5b945bb7c4fd23b79e921caf09281a96346540a5a62d13bdf399cb182f43d18bfb343328e,JD234983,,5/17/2020 13:30,25,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,ANGLE,FOUR WAY,,STRAIGHT AND LEVEL,WET,UNKNOWN,,INJURY AND / OR TOW DUE TO CRASH,Y,,Y,"OVER $1,500",5/17/2020 13:38,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,5100,W,AUGUSTA BLVD,1531,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,13,1,5,41.8987157,-87.75330473,POINT (-87.753304727671 41.898715700151)
c29b71251eb9b06cb01ed5a60b83af9de891a75376986aeac1d5e5f5b5cd2581b6e8c881ba4eac4543ba1593ce4f032b35d71e1af7c26ca6b31045b007dcecf7,JC418284,,8/29/2019 18:40,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDESTRIAN,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,NO INJURY / DRIVE AWAY,N,,,"OVER $1,500",9/3/2019 11:51,"DISTRACTION - OTHER ELECTRONIC DEVICE (NAVIGATION DEVICE, DVD PLAYER, ETC.)",NOT APPLICABLE,399,N,JEFFERSON ST,1214,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,18,5,8,41.88900814,-87.64272724,POINT (-87.642727236115 41.889008134586)
c2ff903dc365395cf415a46726f667dc6fe2dc5848864122c671d862ff1549448e286960ebc589a7968578d67e488b7c2691ac15ab426983f0919f93f6ef4ced,JD162048,,2/23/2020 12:20,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDESTRIAN,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",2/23/2020 12:28,NOT APPLICABLE,NOT APPLICABLE,2500,W,NORTH AVE,1434,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,12,1,2,41.91040334,-87.68973062,POINT (-87.689730622845 41.91040333553)
c31e943b042b85ff391d301b53c4bbd2a361ac3a5bb47e8dce644989ab5c4a72e9179c1d71efd080ac3361973ad240242b75f87ea6f272a91b0928613b614bd3,JD228186,,5/8/2020 1:18,15,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,5/9/2020 13:10,UNABLE TO DETERMINE,NOT APPLICABLE,552,N,LAWLER AVE,1532,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,1,6,5,41.89088776,-87.75192906,POINT (-87.751929056638 41.890887764267)
c3c0da56daf9ac655f1969d9b2b0370fef916f4cb14f5c9b49340a09dacc56c91c11a665e314f44ac44ab81388be3475cca251c9aecea4ecc4bb430d501059a4,JC552902,,12/19/2019 15:15,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,INJURY AND / OR TOW DUE TO CRASH,,Y,,"$501 - $1,500",12/19/2019 15:16,EQUIPMENT - VEHICLE CONDITION,FAILING TO REDUCE SPEED TO AVOID CRASH,8147,S,COTTAGE GROVE AVE,631,,,,,,,2,"REPORTED, NOT EVIDENT",2,0,0,0,2,0,0,15,5,12,41.74623231,-87.60494995,POINT (-87.604949944667 41.746232308925)
c3c5e8b387e282af214b0637102def8f8a57af6b2d158ead33b651254460f4389bfbad4e7f053668e1f5a1fde1985d1c6c78b47f5e94e912d3a8cb7327868717,JG268131,,5/20/2023 14:30,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,UNKNOWN,UNKNOWN,REAR END,T-INTERSECTION,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,,NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",5/20/2023 16:00,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1100,E,95TH ST,413,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,14,7,5,41.72226709,-87.59715372,POINT (-87.597153721762 41.722267092369)
c3ebfc58a3462be6ab06e78a562b1ef957d3bcceb3b31d959fbadfb853a40db64b7b5addb604f0af799aef6966204ecf272383df0f5408d3ea93a00bb5e152f1,JC454484,,9/30/2019 15:31,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",9/30/2019 15:37,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,1401,W,74TH ST,734,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,2,9,41.75941294,-87.65890371,POINT (-87.658903707842 41.759412936212)
c4044bf801391a356d2097972770a51474b11dec8f7cf2c84ce2b6b401aee8d4e55445a29e15b28e802ed6d014a44d30802dc94ba78296e106c492835e77015a,JC566516,,12/31/2019 13:36,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,SNOW,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",12/31/2019 13:36,FAILING TO REDUCE SPEED TO AVOID CRASH,UNABLE TO DETERMINE,2400,W,CERMAK RD,1023,,,,,,,2,"REPORTED, NOT EVIDENT",2,0,0,0,2,3,0,13,3,12,41.85214131,-87.68575264,POINT (-87.685752641557 41.852141306805)
c413f826b72c8c65ead7305cbfc5f668d2018a21be8d5bb6cf58969b5f602004da36dadf1e950c08b814f8f6c35f13ac8f5843c68de97c7f50a8321f9320df42,JC518247,,11/20/2019 19:42,30,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,DARKNESS,PEDESTRIAN,T-INTERSECTION,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,INJURY AND / OR TOW DUE TO CRASH,Y,,,$500 OR LESS,11/20/2019 19:42,NOT APPLICABLE,NOT APPLICABLE,10258,S,BENSLEY AVE,431,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,19,4,11,41.70817303,-87.56345093,POINT (-87.563450925314 41.708173032507)
c444ebfe5ed26264f3ef4b9793cc07175a836aeef96b8fe73c7a15a6cce5163763cf135689f2f16f9f6f6920638f7f321eb1fb0906fc29c99f9f88a3521fc7dd,JD150632,,2/13/2020 16:30,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",2/13/2020 16:46,NOT APPLICABLE,NOT APPLICABLE,6300,S,WESTERN AVE,825,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,5,2,41.77912348,-87.6837831,POINT (-87.683783098636 41.77912348384)
c44aa9a7d75caec06f43583f5ddd06fb616df80077890ef8dbafa59b344196c8c2b3f5c70f3c2dbb4c3394a0289c7f3024e9e889f469dc46c75a9c253c91c905,JC454951,,9/30/2019 20:05,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",9/30/2019 20:53,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,2559,W,DIVISION ST,1211,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,20,2,9,41.90285923,-87.69188858,POINT (-87.691888584313 41.902859234211)
c4844b2e95caca7df7107cd43e829e3689133bda1c96f31c8ede7c0e1313e7b48502ce457ff18a297d0ec9ebdd284790955e9bef8565a2f2dfe6dafe34a14d80,JG288202,,6/4/2023 20:02,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDESTRIAN,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,INJURY AND / OR TOW DUE TO CRASH,Y,,Y,"OVER $1,500",6/4/2023 20:19,UNABLE TO DETERMINE,UNABLE TO DETERMINE,4550,N,ELSTON AVE,1722,,Y,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,20,1,6,41.9634616,-87.73359071,POINT (-87.733590713823 41.963461600986)
c4ad347d95c3235aa99c539d001071fbcb979b5c92451753b26ed439bcf622b3a4f963f02bcbfb45b1f9eb690b7a2f9c49796722e76a54c956572b076a812700,JC350977,Y,7/16/2019 9:45,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,7/16/2019 9:47,FOLLOWING TOO CLOSELY,NOT APPLICABLE,452,E,87TH ST,632,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,9,3,7,41.73664284,-87.61247018,POINT (-87.61247017938 41.736642838198)
