CRASH_DATE,HIT_AND_RUN_I,CAUSES,AMBULANCE_REQUIRED,FATAL_ACCIDENT,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE
6/16/2022,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,18,5,6,41.97750034,-87.83675449
5/4/2020,Y,"FOLLOWING TOO CLOSELY, NOT APPLICABLE",N,N,18,2,5,41.9682626,-87.72817532
12/10/2019,N,"IMPROPER LANE USAGE, NOT APPLICABLE",Y,N,15,3,12,41.74903945,-87.74129148
5/30/2018,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,10,4,5,41.79207683,-87.62759606
2/12/2022,N,"IMPROPER TURNING/NO SIGNAL, UNABLE TO DETERMINE",N,N,15,7,2,41.95325312,-87.68829746
8/20/2018,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,10,2,8,42.01249182,-87.67662597
1/21/2019,Y,"WEATHER, WEATHER",N,N,9,2,1,41.85416928,-87.67233501
9/11/2020,N,"DISTRACTION - FROM OUTSIDE VEHICLE, NOT APPLICABLE",N,N,9,6,9,,
4/16/2020,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,14,5,4,41.75359697,-87.70008142
3/16/2017,N,"IMPROPER BACKING, NOT APPLICABLE",N,N,11,5,3,41.90217744,-87.75231664
3/23/2022,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,10,4,3,41.73798401,-87.71822708
5/16/2018,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,10,4,5,41.86589619,-87.75214622
7/7/2021,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,15,4,7,41.88080693,-87.72799924
8/18/2019,N,"DISREGARDING STOP SIGN, NOT APPLICABLE",Y,N,11,1,8,41.77112254,-87.73469958
5/31/2020,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,9,1,5,41.71057426,-87.634316
10/18/2017,N,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",N,N,16,4,10,41.95263134,-87.79651242
6/17/2018,N,"WEATHER, NOT APPLICABLE",N,N,15,1,6,41.98301673,-87.78403389
9/28/2018,N,"FAILING TO YIELD RIGHT-OF-WAY, WEATHER",N,N,15,6,9,41.91696943,-87.70511773
1/3/2018,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,14,4,1,41.89406149,-87.63725234
8/4/2020,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,19,3,8,41.80812368,-87.71233215
9/7/2021,N,"WEATHER, NOT APPLICABLE",N,N,16,3,9,,
11/10/2018,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,16,7,11,41.80837841,-87.68457072
9/20/2020,N,"IMPROPER BACKING, NOT APPLICABLE",N,N,16,1,9,41.97076632,-87.70746375
7/7/2020,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,17,3,7,41.81030616,-87.66544471
2/22/2019,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,7,6,2,41.77328532,-87.58100846
4/17/2020,N,"WEATHER, UNABLE TO DETERMINE",N,N,8,6,4,41.84651531,-87.65652742
12/17/2018,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,16,2,12,41.80444743,-87.69424282
10/2/2015,N,"IMPROPER OVERTAKING/PASSING, IMPROPER OVERTAKING/PASSING",N,N,16,6,10,,
4/18/2021,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,22,1,4,41.84431927,-87.71249382
2/21/2019,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,18,5,2,41.86713421,-87.64423752
1/16/2017,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,21,2,1,,
3/13/2021,N,"IMPROPER BACKING, NOT APPLICABLE",N,N,13,7,3,41.80094198,-87.58763679
9/28/2018,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,12,6,9,41.83118341,-87.62017889
2/29/2020,N,"IMPROPER BACKING, UNABLE TO DETERMINE",N,N,13,7,2,41.86240243,-87.66641897
12/26/2019,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,13,5,12,41.92419235,-87.67771012
12/5/2017,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,13,3,12,41.90969687,-87.74908275
1/16/2022,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,2,1,1,41.76400775,-87.72249911
9/1/2021,N,"DRIVING SKILLS/KNOWLEDGE/EXPERIENCE, UNABLE TO DETERMINE",N,N,7,4,9,41.91695371,-87.75343731
6/1/2019,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,16,7,6,41.97805156,-87.74814688
11/12/2021,N,"WEATHER, EQUIPMENT - VEHICLE CONDITION",N,N,12,6,11,41.77498563,-87.6106183
11/12/2021,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,11,6,11,41.98362822,-87.78786863
5/26/2018,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,20,7,5,41.90470485,-87.71316132
4/13/2021,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,17,3,4,41.8695874,-87.64366396
5/1/2020,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,14,6,5,41.88184575,-87.7331856
6/16/2022,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,10,5,6,41.86708028,-87.64432525
7/25/2022,N,"FAILING TO YIELD RIGHT-OF-WAY, DISREGARDING TRAFFIC SIGNALS",Y,N,0,2,7,,
11/1/2019,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,18,6,11,,
2/6/2022,N,"FAILING TO REDUCE SPEED TO AVOID CRASH, NOT APPLICABLE",N,N,3,1,2,,
7/10/2019,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,14,4,7,41.72115055,-87.67501533
8/26/2021,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,17,5,8,41.97351817,-87.75699122
7/19/2019,N,"IMPROPER BACKING, NOT APPLICABLE",N,N,12,6,7,,
8/21/2020,Y,"IMPROPER BACKING, NOT APPLICABLE",N,N,12,6,8,41.81128303,-87.73134988
11/1/2017,N,"UNABLE TO DETERMINE, WEATHER",N,N,19,4,11,41.8815526,-87.75473318
3/21/2022,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,11,2,3,41.83070883,-87.70478661
3/4/2021,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,14,5,3,41.94056843,-87.75689986
2/8/2021,N,"FOLLOWING TOO CLOSELY, WEATHER",N,N,10,2,2,41.83700796,-87.72336374
10/26/2017,N,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",N,N,6,5,10,41.89106418,-87.62291793
12/4/2021,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,16,7,12,41.89247371,-87.6369618
7/27/2019,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,11,7,7,41.89248921,-87.63484457
8/30/2020,N,"IMPROPER BACKING, IMPROPER BACKING",N,N,16,1,8,41.8443846,-87.72290644
3/16/2020,N,"IMPROPER TURNING/NO SIGNAL, NOT APPLICABLE",N,N,15,2,3,,
5/15/2019,N,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",N,N,19,4,5,41.99051936,-87.70522484
8/30/2019,N,"IMPROPER BACKING, NOT APPLICABLE",N,N,12,6,8,,
8/4/2018,Y,"IMPROPER BACKING, NOT APPLICABLE",N,N,11,7,8,41.80854224,-87.6845482
8/26/2019,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,18,2,8,41.99811815,-87.65703279
10/13/2019,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,12,1,10,41.80817122,-87.66359517
8/27/2021,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,20,6,8,,
12/15/2017,N,"UNABLE TO DETERMINE, ANIMAL",N,N,15,6,12,41.99794276,-87.68373794
9/4/2021,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,17,7,9,41.96624228,-87.73763718
1/23/2020,N,"IMPROPER TURNING/NO SIGNAL, NOT APPLICABLE",N,N,14,5,1,41.86735685,-87.63934614
7/15/2019,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,16,2,7,42.00850361,-87.68990373
9/13/2021,Y,"NOT APPLICABLE, NOT APPLICABLE",N,N,16,2,9,41.79328789,-87.58811105
3/23/2022,N,"IMPROPER TURNING/NO SIGNAL, NOT APPLICABLE",N,N,1,4,3,,
10/14/2020,N,"IMPROPER BACKING, NOT APPLICABLE",N,N,17,4,10,41.78106739,-87.79437463
12/24/2017,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,10,1,12,41.85183326,-87.70884609
3/2/2022,N,"IMPROPER LANE USAGE, DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",N,N,6,4,3,,
10/31/2019,N,"WEATHER, NOT APPLICABLE",Y,N,21,5,10,41.99718006,-87.74903177
2/14/2019,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,15,5,2,41.78232597,-87.71810321
8/27/2019,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,16,3,8,41.7765116,-87.74237234
9/24/2021,N,"ANIMAL, ANIMAL",N,N,9,6,9,41.83855735,-87.72941179
4/22/2019,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,14,2,4,41.9826243,-87.76849725
10/24/2017,Y,"IMPROPER BACKING, NOT APPLICABLE",N,N,14,3,10,41.81462762,-87.62225844
4/3/2022,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,6,1,4,41.81762977,-87.70173285
10/5/2017,N,"ANIMAL, ANIMAL",N,N,18,5,10,41.89538055,-87.76648268
4/18/2019,Y,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",N,N,9,5,4,41.89309378,-87.75766479
1/15/2022,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,10,7,1,41.79768378,-87.72343457
4/8/2022,N,"WEATHER, NOT APPLICABLE",N,N,12,6,4,41.77062741,-87.62358212
5/30/2018,N,"FAILING TO REDUCE SPEED TO AVOID CRASH, DISTRACTION - FROM INSIDE VEHICLE",Y,N,10,4,5,,
5/10/2018,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",Y,N,19,5,5,41.73568096,-87.66300137
4/21/2018,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,14,7,4,41.93839865,-87.78620328
7/2/2020,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,0,5,7,41.75860901,-87.59572136
10/24/2021,N,"UNABLE TO DETERMINE, WEATHER",Y,N,15,1,10,41.92551168,-87.79515455
2/22/2020,N,"IMPROPER BACKING, NOT APPLICABLE",N,N,11,7,2,41.97668126,-87.8071647
8/28/2017,N,"IMPROPER BACKING, NOT APPLICABLE",N,N,11,2,8,41.72160484,-87.6576769
6/25/2021,Y,"IMPROPER TURNING/NO SIGNAL, FAILING TO YIELD RIGHT-OF-WAY",N,N,15,6,6,,
5/4/2020,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,13,2,5,41.85216786,-87.66897504
6/3/2022,N,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",N,N,11,6,6,41.75114056,-87.61994429
1/11/2018,Y,"IMPROPER BACKING, NOT APPLICABLE",N,N,16,5,1,41.89070303,-87.62683158
9/13/2018,Y,"NOT APPLICABLE, NOT APPLICABLE",N,N,8,5,9,41.75116792,-87.61840895
11/4/2020,N,"FOLLOWING TOO CLOSELY, NOT APPLICABLE",N,N,11,4,11,41.90503729,-87.72622848
1/9/2020,N,"IMPROPER OVERTAKING/PASSING, NOT APPLICABLE",N,N,15,5,1,41.99809836,-87.67525337
7/18/2018,N,"IMPROPER BACKING, NOT APPLICABLE",N,N,16,4,7,41.80962702,-87.60755595
9/10/2019,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,20,3,9,41.77966949,-87.64379717
12/30/2020,N,"WEATHER, WEATHER",N,N,6,4,12,41.98543916,-87.66325986
11/17/2021,N,"IMPROPER BACKING, IMPROPER BACKING",N,N,8,4,11,42.0088584,-87.67494878
9/20/2021,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,10,2,9,42.00150933,-87.66283912
1/5/2019,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,17,7,1,41.70720612,-87.628815
5/19/2019,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,18,1,5,41.70328218,-87.65341798
5/15/2021,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,16,7,5,41.80195465,-87.61868296
12/9/2018,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,8,1,12,41.98602594,-87.69211021
2/7/2019,N,"WEATHER, NOT APPLICABLE",N,N,20,5,2,41.94052761,-87.74796049
10/6/2019,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,9,1,10,,
2/1/2022,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,10,3,2,41.89005474,-87.66310241
9/23/2019,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,8,2,9,41.90214071,-87.71790632
5/28/2018,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,19,2,5,41.92742709,-87.78573363
1/13/2022,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,10,5,1,41.76900803,-87.62840862
2/5/2018,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,14,2,2,41.70752253,-87.60745304
1/5/2019,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,15,7,1,41.68680945,-87.64235209
1/6/2020,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,13,2,1,41.84337173,-87.63438014
9/9/2017,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,12,7,9,41.87773488,-87.75043641
6/5/2019,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,7,4,6,41.97796416,-87.79267746
8/8/2017,N,"FOLLOWING TOO CLOSELY, FOLLOWING TOO CLOSELY",N,N,18,3,8,41.93111419,-87.77002687
12/7/2018,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,13,6,12,41.78808536,-87.66093694
11/14/2021,N,"WEATHER, NOT APPLICABLE",N,N,10,1,11,41.90095892,-87.61992817
4/1/2022,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,14,6,4,41.8158991,-87.6748263
10/12/2020,N,"UNABLE TO DETERMINE, WEATHER",N,N,13,2,10,41.76513912,-87.655643
10/11/2017,Y,"IMPROPER BACKING, IMPROPER BACKING",N,N,13,4,10,41.93884697,-87.64450523
3/11/2020,N,"DISTRACTION - FROM INSIDE VEHICLE, DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",Y,N,0,4,3,,
8/22/2020,N,"IMPROPER BACKING, NOT APPLICABLE",N,N,13,7,8,41.85962968,-87.6301249
8/22/2021,N,"IMPROPER BACKING, NOT APPLICABLE",N,N,14,1,8,41.98118073,-87.83916756
4/23/2018,N,"IMPROPER BACKING, NOT APPLICABLE",N,N,15,2,4,41.90816932,-87.64834802
7/29/2021,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,17,5,7,41.88600052,-87.73329708
1/21/2022,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,8,6,1,41.93146094,-87.74371731
3/25/2021,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,11,5,3,41.72235445,-87.57577806
8/6/2019,N,"FOLLOWING TOO CLOSELY, UNABLE TO DETERMINE",N,N,19,3,8,,
10/13/2018,N,"IMPROPER BACKING, NOT APPLICABLE",N,N,17,7,10,41.96931852,-87.65953134
2/20/2021,N,"WEATHER, UNABLE TO DETERMINE",N,N,9,7,2,41.92331272,-87.68396993
8/4/2020,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,12,3,8,41.89737324,-87.716523
3/8/2021,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,9,2,3,41.71574766,-87.58917207
6/24/2017,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,1,7,6,41.8004374,-87.73086479
4/7/2018,N,"FOLLOWING TOO CLOSELY, NOT APPLICABLE",N,N,12,7,4,41.90224105,-87.74609796
6/10/2019,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,6,2,6,,
8/28/2019,N,"IMPROPER BACKING, UNABLE TO DETERMINE",N,N,16,4,8,41.74208031,-87.64734458
4/12/2021,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",Y,N,16,2,4,41.93168892,-87.74301695
4/18/2019,N,"NOT APPLICABLE, NOT APPLICABLE",Y,N,20,5,4,41.88191459,-87.76476569
7/23/2018,N,"IMPROPER BACKING, PHYSICAL CONDITION OF DRIVER",N,N,8,2,7,41.98020843,-87.84163973
8/1/2020,N,"DRIVING SKILLS/KNOWLEDGE/EXPERIENCE, UNABLE TO DETERMINE",N,N,20,7,8,,
11/5/2021,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,15,6,11,41.87314468,-87.61747426
8/17/2019,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,12,7,8,41.7448617,-87.61339296
10/21/2020,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,11,4,10,41.89408538,-87.62040431
3/24/2021,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,12,4,3,41.84371051,-87.68523171
6/14/2019,N,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",N,N,17,6,6,41.84462113,-87.64649295
2/17/2022,Y,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",N,N,7,5,2,,
11/8/2019,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,9,6,11,41.79275553,-87.58380402
11/15/2018,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,11,5,11,41.68105584,-87.53825068
8/5/2019,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,9,2,8,41.88458503,-87.62243386
10/2/2021,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,18,7,10,41.7027834,-87.66565261
5/2/2022,N,"FOLLOWING TOO CLOSELY, NOT APPLICABLE",N,N,17,2,5,41.96569716,-87.68866715
12/27/2019,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,5,6,12,41.81300148,-87.69910709
12/18/2017,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,15,2,12,41.77915597,-87.677507
12/12/2020,N,"FAILING TO YIELD RIGHT-OF-WAY, WEATHER",N,N,15,7,12,42.01725905,-87.66630811
10/22/2017,N,"IMPROPER BACKING, WEATHER",N,N,20,1,10,41.94385385,-87.6492348
9/27/2021,N,"IMPROPER BACKING, IMPROPER BACKING",N,N,16,2,9,41.75089864,-87.62130209
5/18/2020,N,"IMPROPER BACKING, FAILING TO YIELD RIGHT-OF-WAY",N,N,19,2,5,41.92594946,-87.76620674
8/25/2018,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,5,7,8,41.78576161,-87.73166573
7/11/2020,Y,"IMPROPER BACKING, NOT APPLICABLE",N,N,16,7,7,41.77667199,-87.67157321
4/3/2021,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,17,7,4,41.87329972,-87.74352167
2/17/2022,Y,"FAILING TO REDUCE SPEED TO AVOID CRASH, NOT APPLICABLE",N,N,15,5,2,,
3/17/2020,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,16,3,3,41.76396697,-87.67754033
1/10/2022,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,8,2,1,41.76489269,-87.67601816
1/15/2021,Y,"IMPROPER BACKING, IMPROPER BACKING",N,N,19,6,1,41.82366455,-87.62167675
7/8/2018,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,19,1,7,41.81483974,-87.70279305
2/25/2020,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,11,3,2,41.79275553,-87.58380402
1/14/2019,N,"DRIVING SKILLS/KNOWLEDGE/EXPERIENCE, NOT APPLICABLE",N,N,6,2,1,,
3/2/2020,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,8,2,3,41.90958506,-87.74059342
1/24/2022,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",Y,N,14,2,1,41.88640484,-87.74028542
7/15/2019,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,15,2,7,41.94136669,-87.68837213
4/2/2021,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,10,6,4,41.76512365,-87.64253143
11/16/2021,N,"FOLLOWING TOO CLOSELY, UNABLE TO DETERMINE",N,N,15,3,11,41.79492525,-87.59942433
10/13/2018,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,12,7,10,42.0162542,-87.68062039
12/24/2018,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,22,2,12,41.98295697,-87.70893337
2/9/2021,N,"WEATHER, WEATHER",Y,N,10,3,2,41.89892838,-87.73857374
2/2/2018,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,15,6,2,41.94574554,-87.78366692
10/29/2021,N,"WEATHER, WEATHER",N,N,21,6,10,41.95888911,-87.76733921
12/25/2020,Y,"IMPROPER BACKING, NOT APPLICABLE",N,N,15,6,12,41.90225538,-87.76556479
7/2/2021,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,17,6,7,41.79336228,-87.6813269
7/7/2020,Y,"NOT APPLICABLE, NOT APPLICABLE",N,N,21,3,7,41.77582436,-87.68706853
9/22/2018,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,14,7,9,41.79000018,-87.70305722
1/18/2019,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,18,6,1,42.01152891,-87.80961512
9/22/2021,N,"FAILING TO YIELD RIGHT-OF-WAY, NOT APPLICABLE",N,N,7,4,9,41.80894747,-87.63529546
5/23/2021,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,17,1,5,,
10/5/2021,N,"FAILING TO YIELD RIGHT-OF-WAY, FAILING TO YIELD RIGHT-OF-WAY",N,N,6,3,10,,
7/11/2019,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,8,5,7,41.7879658,-87.69715123
4/12/2019,N,"IMPROPER BACKING, IMPROPER BACKING",N,N,8,6,4,41.96862478,-87.72697282
12/6/2019,N,"FOLLOWING TOO CLOSELY, DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",N,N,9,6,12,,
12/1/2019,N,"IMPROPER TURNING/NO SIGNAL, NOT APPLICABLE",N,N,12,1,12,41.87458644,-87.71066002
12/16/2018,N,"FAILING TO YIELD RIGHT-OF-WAY, UNABLE TO DETERMINE",N,N,12,1,12,41.75681356,-87.5883782
11/10/2017,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,16,6,11,41.73528998,-87.70222673
1/19/2021,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,10,3,1,41.81008191,-87.66759118
4/26/2021,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,0,2,4,41.71606144,-87.57459387
12/2/2021,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,5,5,12,41.99242269,-87.65862043
9/11/2021,Y,"IMPROPER BACKING, UNABLE TO DETERMINE",N,N,1,7,9,41.84826059,-87.73425969
5/27/2017,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,18,7,5,41.89530385,-87.7211291
1/24/2022,N,"FAILING TO YIELD RIGHT-OF-WAY, DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",N,N,0,2,1,,
2/22/2020,N,"FOLLOWING TOO CLOSELY, NOT APPLICABLE",N,N,16,7,2,41.98353068,-87.65907347
6/20/2020,N,"FOLLOWING TOO CLOSELY, UNABLE TO DETERMINE",N,N,12,7,6,41.90303259,-87.67997015
4/23/2021,Y,"NOT APPLICABLE, NOT APPLICABLE",N,N,4,6,4,41.75304923,-87.6006898
9/2/2016,Y,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,17,6,9,41.89641174,-87.62991777
12/1/2019,Y,"NOT APPLICABLE, NOT APPLICABLE",N,N,14,1,12,41.76537219,-87.60324782
3/27/2022,N,"DRIVING SKILLS/KNOWLEDGE/EXPERIENCE, NOT APPLICABLE",N,N,18,1,3,41.78932932,-87.74164564
8/24/2021,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,19,3,8,41.74927276,-87.74088847
3/6/2021,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,15,7,3,41.66769723,-87.54422245
5/14/2020,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,21,5,5,41.75434776,-87.55295836
12/1/2020,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,18,3,12,,
7/17/2019,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,15,4,7,,
2/6/2019,N,"IMPROPER BACKING, UNABLE TO DETERMINE",N,N,11,4,2,,
12/15/2019,N,"FOLLOWING TOO CLOSELY, UNABLE TO DETERMINE",N,N,13,1,12,,
3/14/2017,N,"WEATHER, WEATHER",N,N,7,3,3,41.71411887,-87.64314541
9/22/2017,N,"NOT APPLICABLE, NOT APPLICABLE",Y,N,21,6,9,,
9/6/2019,N,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER, NOT APPLICABLE",Y,N,21,6,9,,
1/6/2018,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,15,7,1,41.87453731,-87.7255969
2/21/2020,N,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,14,6,2,41.95614063,-87.64960067
5/13/2019,N,"IMPROPER BACKING, NOT APPLICABLE",N,N,9,2,5,41.89176742,-87.62882147
11/3/2020,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,15,3,11,41.88194657,-87.64273637
11/1/2018,N,"IMPROPER BACKING, UNABLE TO DETERMINE",N,N,13,5,11,41.65433603,-87.54576693
4/29/2022,N,"FAILING TO YIELD RIGHT-OF-WAY, UNABLE TO DETERMINE",N,N,12,6,4,,
3/14/2020,N,"FOLLOWING TOO CLOSELY, FAILING TO REDUCE SPEED TO AVOID CRASH",N,N,15,7,3,,
3/3/2022,Y,"IMPROPER BACKING, UNABLE TO DETERMINE",N,N,14,5,3,41.77310254,-87.67984463
5/20/2019,N,"IMPROPER TURNING/NO SIGNAL, NOT APPLICABLE",N,N,15,2,5,41.99787931,-87.80685054
7/10/2022,N,"NOT APPLICABLE, NOT APPLICABLE",N,N,18,1,7,41.77759324,-87.77975953
1/10/2022,N,"IMPROPER LANE USAGE, NOT APPLICABLE",N,N,13,2,1,41.75155736,-87.68303331
11/21/2021,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,11,1,11,41.77386626,-87.64056532
9/8/2018,N,"IMPROPER BACKING, NOT APPLICABLE",N,N,11,7,9,41.65453689,-87.6169388
7/10/2021,N,"IMPROPER BACKING, FOLLOWING TOO CLOSELY",N,N,10,7,7,41.92413043,-87.74623743
12/17/2019,N,"UNABLE TO DETERMINE, UNABLE TO DETERMINE",N,N,8,3,12,41.89656804,-87.76530918
2/12/2021,Y,"UNABLE TO DETERMINE, NOT APPLICABLE",N,N,17,6,2,41.77079668,-87.72270817
5/7/2019,N,"IMPROPER BACKING, UNABLE TO DETERMINE",N,N,10,3,5,41.95672141,-87.78343488
8/24/2019,Y,"NOT APPLICABLE, NOT APPLICABLE",N,N,18,7,8,,
8/5/2020,N,"IMPROPER TURNING/NO SIGNAL, NOT APPLICABLE",N,N,15,4,8,41.73813096,-87.73797244
